transaction_id,customer_id,kyc_verified,account_age_days,transaction_amount,timestamp,is_fraud,year,month,day,hour,day_of_week,channel_ATM,channel_Mobile,channel_POS,channel_Web
TXN_202944,CUST_151,1,708,241820,2025-02-08 03:31:28,0,2025,2,8,3,5,False,True,False,False
TXN_204343,CUST_796,1,1233,173915,2025-10-08 12:26:16,0,2025,10,8,12,2,False,False,False,True
TXN_201610,CUST_783,1,2872,299358,2025-08-08 02:10:38,0,2025,8,8,2,4,False,True,False,False
TXN_203740,CUST_780,1,1980,7467,2025-02-08 20:28:58,0,2025,2,8,20,5,False,True,False,False
TXN_203652,CUST_192,1,2013,7939,2025-07-08 09:12:36,0,2025,7,8,9,1,False,False,True,False
TXN_200034,CUST_217,0,1243,5316,2025-02-08 22:11:31,0,2025,2,8,22,5,True,False,False,False
TXN_201762,CUST_421,1,1828,3656,2025-08-08 07:26:06,0,2025,8,8,7,4,False,True,False,False
TXN_200000,CUST_799,1,1050,256369,2025-12-08 02:10:24,0,2025,12,8,2,0,False,True,False,False
TXN_202606,CUST_199,1,1240,4057,2025-11-08 07:09:21,0,2025,11,8,7,5,False,False,False,True
TXN_202311,CUST_536,1,334,5546,2025-03-08 19:56:47,0,2025,3,8,19,5,False,False,True,False
TXN_200033,CUST_514,1,880,4523,2025-06-08 21:43:40,0,2025,6,8,21,6,False,True,False,False
TXN_201072,CUST_460,1,187,223723,2025-12-08 03:31:15,0,2025,12,8,3,0,False,True,False,False
TXN_204593,CUST_177,1,89,251014,2025-03-08 23:18:23,0,2025,3,8,23,5,False,False,False,True
TXN_200816,CUST_458,0,1298,139015,2025-01-08 03:07:20,0,2025,1,8,3,2,False,True,False,False
TXN_204760,CUST_730,1,1619,4374,2025-02-08 13:08:19,0,2025,2,8,13,5,False,True,False,False
TXN_204970,CUST_669,0,834,215842,2025-03-08 17:16:23,0,2025,3,8,17,5,False,False,False,True
TXN_201202,CUST_123,1,2473,9017,2025-09-08 07:06:50,0,2025,9,8,7,0,False,False,False,True
TXN_204817,CUST_787,1,1333,5171,2025-08-08 06:51:29,0,2025,8,8,6,4,False,True,False,False
TXN_200454,CUST_660,1,670,17858,2025-09-08 21:18:39,0,2025,9,8,21,0,False,True,False,False
TXN_204740,CUST_798,1,1336,1512,2025-06-08 06:20:32,0,2025,6,8,6,6,False,True,False,False
TXN_202298,CUST_576,1,416,3910,2025-12-08 01:59:12,0,2025,12,8,1,0,False,False,False,True
TXN_204639,CUST_346,1,2858,15454,2025-05-08 05:32:34,0,2025,5,8,5,3,False,True,False,False
TXN_203430,CUST_291,1,307,10467,2025-03-08 16:00:59,0,2025,3,8,16,5,False,True,False,False
TXN_200492,CUST_690,1,1190,8447,2025-08-08 10:32:40,0,2025,8,8,10,4,False,False,False,True
TXN_200063,CUST_609,1,1205,147306,2025-11-08 19:55:08,1,2025,11,8,19,5,False,False,False,True
TXN_202547,CUST_757,1,1606,4719,2025-12-08 00:24:49,0,2025,12,8,0,0,False,False,False,True
TXN_200036,CUST_122,1,1669,12439,2025-03-08 02:09:23,0,2025,3,8,2,5,True,False,False,False
TXN_200947,CUST_314,1,1486,6883,2025-09-08 22:48:29,0,2025,9,8,22,0,False,True,False,False
TXN_200075,CUST_393,1,1562,11995,2025-07-08 17:11:45,0,2025,7,8,17,1,False,False,True,False
TXN_203877,CUST_387,1,1947,168701,2025-12-08 07:00:05,0,2025,12,8,7,0,False,True,False,False
TXN_202456,CUST_187,1,1325,10559,2025-12-08 03:08:09,0,2025,12,8,3,0,False,False,False,True
TXN_203153,CUST_414,1,1525,25589,2025-06-08 02:11:11,0,2025,6,8,2,6,False,False,True,False
TXN_202857,CUST_712,1,1427,15803,2025-11-08 10:44:34,0,2025,11,8,10,5,False,True,False,False
TXN_204167,CUST_781,1,2715,5380,2025-06-08 22:48:41,0,2025,6,8,22,6,False,False,True,False
TXN_200333,CUST_576,1,1276,5942,2025-09-08 15:47:43,0,2025,9,8,15,0,False,False,True,False
TXN_203732,CUST_231,1,2606,4520,2025-03-08 11:41:09,0,2025,3,8,11,5,True,False,False,False
TXN_202438,CUST_302,1,1765,11144,2025-10-08 06:30:16,0,2025,10,8,6,2,True,False,False,False
TXN_203348,CUST_173,1,486,17135,2025-02-08 03:48:07,0,2025,2,8,3,5,False,True,False,False
TXN_203723,CUST_429,1,2281,25330,2025-10-08 15:13:50,0,2025,10,8,15,2,False,True,False,False
TXN_204992,CUST_115,1,1081,11068,2025-04-08 01:23:07,0,2025,4,8,1,1,False,False,True,False
TXN_203287,CUST_709,1,1221,7116,2025-03-08 16:28:20,0,2025,3,8,16,5,True,False,False,False
TXN_203296,CUST_714,1,342,9778,2025-02-08 00:31:14,0,2025,2,8,0,5,False,False,False,True
TXN_203544,CUST_344,1,1452,5242,2025-05-08 21:14:50,0,2025,5,8,21,3,False,True,False,False
TXN_203833,CUST_659,1,133,4060,2025-04-08 14:38:32,0,2025,4,8,14,1,False,False,False,True
TXN_202234,CUST_716,0,729,3097,2025-08-08 08:40:01,0,2025,8,8,8,4,False,False,True,False
TXN_202004,CUST_196,1,136,8617,2025-01-08 20:18:26,0,2025,1,8,20,2,False,False,True,False
TXN_201029,CUST_148,1,1660,10543,2025-05-08 14:16:24,0,2025,5,8,14,3,False,False,False,True
TXN_202793,CUST_411,1,1851,203620,2025-11-08 12:17:08,0,2025,11,8,12,5,False,False,False,True
TXN_200726,CUST_298,1,2754,10027,2025-07-08 07:21:29,0,2025,7,8,7,1,False,False,False,True
TXN_203745,CUST_529,1,142,11685,2025-12-08 15:42:12,0,2025,12,8,15,0,False,True,False,False
TXN_201524,CUST_106,0,2792,15197,2025-05-08 04:25:47,0,2025,5,8,4,3,False,False,False,True
TXN_202878,CUST_265,1,1329,9910,2025-02-08 23:04:21,0,2025,2,8,23,5,False,True,False,False
TXN_200885,CUST_629,1,2622,7921,2025-02-08 10:25:38,0,2025,2,8,10,5,False,False,True,False
TXN_202481,CUST_520,1,790,19103,2025-02-08 17:42:15,0,2025,2,8,17,5,False,True,False,False
TXN_204410,CUST_638,1,663,114044,2025-12-08 17:36:09,0,2025,12,8,17,0,False,False,False,True
TXN_203190,CUST_267,1,1173,2709,2025-04-08 08:01:20,0,2025,4,8,8,1,False,False,False,True
TXN_203761,CUST_666,1,1885,7414,2025-07-08 10:31:43,0,2025,7,8,10,1,False,False,False,True
TXN_203199,CUST_230,1,1847,242186,2025-05-08 16:57:30,0,2025,5,8,16,3,False,True,False,False
TXN_201446,CUST_641,1,2531,21152,2025-10-08 03:46:49,0,2025,10,8,3,2,False,False,True,False
TXN_200102,CUST_376,1,1669,11256,2025-07-08 11:31:14,0,2025,7,8,11,1,False,False,True,False
TXN_204698,CUST_467,1,1819,5101,2025-04-08 03:52:34,0,2025,4,8,3,1,False,False,False,True
TXN_202809,CUST_458,1,195,123093,2025-12-08 14:49:55,0,2025,12,8,14,0,False,False,True,False
TXN_201664,CUST_345,0,1764,42483,2025-02-08 00:22:55,0,2025,2,8,0,5,False,True,False,False
TXN_200747,CUST_706,1,1784,6395,2025-07-08 23:49:10,0,2025,7,8,23,1,False,True,False,False
TXN_201185,CUST_683,0,840,12359,2025-09-08 01:00:20,1,2025,9,8,1,0,False,False,False,True
TXN_200829,CUST_736,0,1588,11724,2025-08-08 10:06:06,0,2025,8,8,10,4,False,True,False,False
TXN_201750,CUST_234,1,2396,108192,2025-05-08 19:15:54,0,2025,5,8,19,3,False,False,True,False
TXN_203950,CUST_251,1,2452,3120,2025-06-08 08:27:06,0,2025,6,8,8,6,False,True,False,False
TXN_203230,CUST_419,0,2825,12471,2025-09-08 20:38:25,0,2025,9,8,20,0,False,False,False,True
TXN_204469,CUST_298,1,2185,6090,2025-04-08 17:00:59,0,2025,4,8,17,1,False,False,True,False
TXN_202415,CUST_401,0,1942,1432,2025-08-08 21:44:48,1,2025,8,8,21,4,False,True,False,False
TXN_201412,CUST_476,0,1065,13341,2025-03-08 17:14:49,0,2025,3,8,17,5,False,False,True,False
TXN_202960,CUST_265,1,255,18966,2025-09-08 03:40:11,0,2025,9,8,3,0,False,True,False,False
TXN_201407,CUST_352,1,2225,189137,2025-06-08 21:05:55,1,2025,6,8,21,6,False,True,False,False
TXN_201745,CUST_194,1,1379,140896,2025-10-08 21:18:21,0,2025,10,8,21,2,False,False,True,False
TXN_203379,CUST_118,1,2553,3876,2025-07-08 20:30:09,1,2025,7,8,20,1,False,True,False,False
TXN_201327,CUST_560,0,2060,10351,2025-11-08 10:17:47,0,2025,11,8,10,5,False,True,False,False
TXN_202160,CUST_562,1,1887,7786,2025-01-08 07:19:56,0,2025,1,8,7,2,False,True,False,False
TXN_203238,CUST_274,1,1737,163010,2025-01-08 15:29:27,0,2025,1,8,15,2,False,True,False,False
TXN_203608,CUST_661,1,1851,5627,2025-11-08 22:00:49,0,2025,11,8,22,5,False,False,True,False
TXN_200286,CUST_649,1,2004,7599,2025-08-08 04:29:20,0,2025,8,8,4,4,False,False,False,True
TXN_203979,CUST_212,1,1502,10457,2025-02-08 05:00:37,0,2025,2,8,5,5,False,True,False,False
TXN_204072,CUST_619,1,1369,19935,2025-08-08 03:41:49,0,2025,8,8,3,4,False,True,False,False
TXN_201859,CUST_294,0,2893,173193,2025-11-08 02:17:54,1,2025,11,8,2,5,False,True,False,False
TXN_200055,CUST_354,1,598,7265,2025-01-08 07:18:19,0,2025,1,8,7,2,False,True,False,False
TXN_202003,CUST_422,1,2546,7698,2025-07-08 19:06:26,0,2025,7,8,19,1,False,False,True,False
TXN_200018,CUST_127,1,2086,6814,2025-09-08 08:05:24,0,2025,9,8,8,0,False,True,False,False
TXN_202625,CUST_313,1,523,11450,2025-09-08 09:13:50,0,2025,9,8,9,0,False,False,False,True
TXN_203933,CUST_420,1,758,68600,2025-12-08 11:25:25,0,2025,12,8,11,0,False,True,False,False
TXN_201401,CUST_129,1,319,4500,2025-08-08 07:50:58,0,2025,8,8,7,4,False,True,False,False
TXN_204702,CUST_238,1,239,16972,2025-05-08 20:43:10,0,2025,5,8,20,3,False,False,False,True
TXN_200166,CUST_521,1,148,4178,2025-03-08 11:46:04,0,2025,3,8,11,5,False,True,False,False
TXN_203727,CUST_735,1,116,7454,2025-12-08 10:27:09,0,2025,12,8,10,0,False,False,True,False
TXN_200435,CUST_152,1,671,291314,2025-09-08 20:02:12,0,2025,9,8,20,0,False,True,False,False
TXN_204245,CUST_428,1,1073,8204,2025-04-08 01:27:07,0,2025,4,8,1,1,False,False,False,True
TXN_200480,CUST_521,0,2599,11676,2025-10-08 20:07:27,1,2025,10,8,20,2,False,True,False,False
TXN_200306,CUST_784,1,196,12112,2025-01-08 13:37:10,0,2025,1,8,13,2,False,True,False,False
TXN_200467,CUST_116,1,1052,216774,2025-07-08 22:34:59,0,2025,7,8,22,1,False,True,False,False
TXN_202825,CUST_104,1,2451,11130,2025-07-08 02:23:56,0,2025,7,8,2,1,False,False,False,True
TXN_203175,CUST_388,1,1248,45823,2025-07-08 20:11:32,0,2025,7,8,20,1,False,False,False,True
TXN_201045,CUST_380,1,2363,14507,2025-11-08 16:28:15,0,2025,11,8,16,5,False,False,False,True
TXN_204886,CUST_597,1,2400,4884,2025-11-08 02:40:19,0,2025,11,8,2,5,False,False,False,True
TXN_201963,CUST_526,1,2141,12523,2025-12-08 00:05:12,0,2025,12,8,0,0,False,True,False,False
TXN_203396,CUST_466,1,2666,4058,2025-03-08 04:36:34,0,2025,3,8,4,5,False,False,False,True
TXN_204718,CUST_380,1,456,4842,2025-04-08 15:58:13,0,2025,4,8,15,1,False,False,False,True
TXN_203552,CUST_262,1,1767,3930,2025-11-08 14:21:58,0,2025,11,8,14,5,False,False,True,False
TXN_201482,CUST_507,1,179,11204,2025-03-08 05:08:09,0,2025,3,8,5,5,False,False,False,True
TXN_203571,CUST_341,0,998,18652,2025-04-08 18:45:40,0,2025,4,8,18,1,False,True,False,False
TXN_202814,CUST_366,1,1904,8185,2025-09-08 02:37:29,0,2025,9,8,2,0,False,False,True,False
TXN_200044,CUST_662,1,1094,290970,2025-04-08 19:29:58,0,2025,4,8,19,1,False,True,False,False
TXN_204555,CUST_735,1,2353,222014,2025-09-08 05:22:28,1,2025,9,8,5,0,False,False,False,True
TXN_201498,CUST_676,0,2972,4628,2025-07-08 17:24:48,0,2025,7,8,17,1,False,False,False,True
TXN_202054,CUST_166,1,196,3483,2025-02-08 13:46:42,0,2025,2,8,13,5,False,True,False,False
TXN_203315,CUST_115,1,1501,2536,2025-06-08 03:31:44,0,2025,6,8,3,6,False,True,False,False
TXN_204432,CUST_335,0,1912,2936,2025-02-08 10:14:07,0,2025,2,8,10,5,False,True,False,False
TXN_202099,CUST_273,1,1383,8559,2025-11-08 06:37:41,0,2025,11,8,6,5,False,False,True,False
TXN_203127,CUST_125,1,1550,19922,2025-10-08 00:55:52,0,2025,10,8,0,2,False,True,False,False
TXN_202859,CUST_781,1,184,165198,2025-09-08 11:20:05,0,2025,9,8,11,0,False,True,False,False
TXN_203536,CUST_726,0,252,4826,2025-08-08 05:07:50,0,2025,8,8,5,4,False,False,False,True
TXN_201666,CUST_504,1,1805,10090,2025-05-08 13:18:30,0,2025,5,8,13,3,False,True,False,False
TXN_203712,CUST_506,1,644,6022,2025-08-08 04:29:04,0,2025,8,8,4,4,False,False,False,True
TXN_201679,CUST_735,0,2213,15570,2025-10-08 07:47:19,0,2025,10,8,7,2,False,True,False,False
TXN_204726,CUST_218,1,613,9715,2025-01-08 07:19:56,0,2025,1,8,7,2,False,True,False,False
TXN_203984,CUST_145,0,2379,8713,2025-04-08 13:57:43,0,2025,4,8,13,1,False,False,False,True
TXN_200514,CUST_352,0,2706,16633,2025-10-08 22:26:22,0,2025,10,8,22,2,True,False,False,False
TXN_203060,CUST_424,1,2577,12269,2025-07-08 07:19:55,0,2025,7,8,7,1,True,False,False,False
TXN_202149,CUST_167,1,111,9031,2025-06-08 18:31:14,0,2025,6,8,18,6,False,False,False,True
TXN_200537,CUST_570,1,1832,5295,2025-06-08 23:59:56,0,2025,6,8,23,6,False,True,False,False
TXN_200584,CUST_632,1,768,8760,2025-09-08 18:57:57,0,2025,9,8,18,0,False,False,False,True
TXN_200422,CUST_341,1,2887,10863,2025-07-08 03:21:25,0,2025,7,8,3,1,False,True,False,False
TXN_202921,CUST_568,1,1755,11773,2025-06-08 21:42:35,0,2025,6,8,21,6,False,False,False,True
TXN_201275,CUST_474,1,424,7604,2025-02-08 14:22:20,0,2025,2,8,14,5,False,False,False,True
TXN_202260,CUST_111,0,101,7268,2025-12-08 15:59:08,1,2025,12,8,15,0,False,False,False,True
TXN_204709,CUST_601,1,1333,11000,2025-02-08 07:51:23,0,2025,2,8,7,5,False,False,True,False
TXN_202129,CUST_228,1,2735,9811,2025-09-08 08:46:07,0,2025,9,8,8,0,False,True,False,False
TXN_202041,CUST_675,1,2183,15253,2025-10-08 04:39:35,0,2025,10,8,4,2,False,True,False,False
TXN_201774,CUST_286,1,2546,3986,2025-01-08 11:48:09,0,2025,1,8,11,2,False,False,False,True
TXN_202107,CUST_182,1,1648,10105,2025-08-08 18:38:34,0,2025,8,8,18,4,False,True,False,False
TXN_200916,CUST_348,0,1395,11109,2025-05-08 10:14:11,0,2025,5,8,10,3,False,True,False,False
TXN_204206,CUST_185,1,2308,3612,2025-05-08 17:48:00,0,2025,5,8,17,3,False,False,False,True
TXN_204263,CUST_345,1,2539,11019,2025-07-08 11:53:34,0,2025,7,8,11,1,False,True,False,False
TXN_201502,CUST_593,1,1270,221330,2025-11-08 13:00:33,0,2025,11,8,13,5,False,False,False,True
TXN_204071,CUST_770,1,151,18074,2025-10-08 19:10:33,0,2025,10,8,19,2,False,True,False,False
TXN_204669,CUST_133,1,995,2141,2025-11-08 14:12:30,0,2025,11,8,14,5,False,False,True,False
TXN_203403,CUST_712,1,2449,15428,2025-02-08 03:03:20,0,2025,2,8,3,5,False,False,False,True
TXN_201730,CUST_152,0,875,299206,2025-07-08 12:13:39,0,2025,7,8,12,1,False,True,False,False
TXN_200593,CUST_138,1,986,96574,2025-06-08 19:31:15,0,2025,6,8,19,6,False,False,True,False
TXN_202316,CUST_203,1,351,13593,2025-11-08 15:20:35,0,2025,11,8,15,5,False,False,False,True
TXN_203585,CUST_512,1,1519,15057,2025-05-08 20:43:52,0,2025,5,8,20,3,False,True,False,False
TXN_203177,CUST_763,1,2002,10766,2025-12-08 13:49:58,0,2025,12,8,13,0,False,False,False,True
TXN_203884,CUST_424,1,588,7205,2025-06-08 11:14:23,0,2025,6,8,11,6,False,False,True,False
TXN_201747,CUST_615,1,2080,170686,2025-06-08 00:20:39,0,2025,6,8,0,6,False,False,False,True
TXN_203215,CUST_130,1,311,13557,2025-06-08 16:07:45,0,2025,6,8,16,6,False,True,False,False
TXN_202195,CUST_753,0,859,11129,2025-12-08 14:55:26,0,2025,12,8,14,0,False,False,False,True
TXN_202639,CUST_244,1,711,241952,2025-07-08 08:49:10,1,2025,7,8,8,1,False,True,False,False
TXN_200164,CUST_374,1,2603,88718,2025-10-08 08:31:37,0,2025,10,8,8,2,False,True,False,False
TXN_204948,CUST_634,1,1188,7003,2025-01-08 12:11:12,0,2025,1,8,12,2,True,False,False,False
TXN_202846,CUST_717,1,736,20179,2025-02-08 14:56:38,0,2025,2,8,14,5,False,False,False,True
TXN_201946,CUST_565,1,263,16048,2025-11-08 20:19:16,0,2025,11,8,20,5,False,True,False,False
TXN_202184,CUST_592,1,1286,3518,2025-10-08 09:49:18,0,2025,10,8,9,2,False,True,False,False
TXN_202352,CUST_367,0,1421,10802,2025-08-08 09:37:07,0,2025,8,8,9,4,False,False,False,True
TXN_202009,CUST_512,1,1316,25438,2025-11-08 14:53:16,0,2025,11,8,14,5,False,False,False,True
TXN_204641,CUST_654,1,2372,10153,2025-07-08 09:53:18,0,2025,7,8,9,1,False,True,False,False
TXN_202213,CUST_667,1,1987,9622,2025-02-08 10:33:48,0,2025,2,8,10,5,False,True,False,False
TXN_204400,CUST_112,1,927,90063,2025-06-08 11:12:23,0,2025,6,8,11,6,False,True,False,False
TXN_203049,CUST_111,1,936,7367,2025-08-08 04:59:17,0,2025,8,8,4,4,True,False,False,False
TXN_200901,CUST_649,1,1537,12085,2025-06-08 08:25:34,0,2025,6,8,8,6,False,False,False,True
TXN_204082,CUST_139,1,463,11127,2025-08-08 08:01:37,0,2025,8,8,8,4,False,False,True,False
TXN_203873,CUST_577,1,1808,290905,2025-04-08 06:59:40,1,2025,4,8,6,1,False,False,False,True
TXN_204572,CUST_415,1,1417,22685,2025-08-08 04:03:44,0,2025,8,8,4,4,False,True,False,False
TXN_201076,CUST_770,1,636,11750,2025-04-08 14:54:19,0,2025,4,8,14,1,False,True,False,False
TXN_201684,CUST_717,1,2890,11161,2025-08-08 14:44:09,0,2025,8,8,14,4,False,True,False,False
TXN_202229,CUST_294,1,2140,8868,2025-05-08 17:26:47,0,2025,5,8,17,3,False,False,True,False
TXN_201207,CUST_339,1,750,6336,2025-03-08 08:10:57,0,2025,3,8,8,5,False,True,False,False
TXN_204829,CUST_534,0,2514,7165,2025-04-08 05:51:38,1,2025,4,8,5,1,False,False,False,True
TXN_200420,CUST_660,1,1881,5719,2025-10-08 03:38:28,0,2025,10,8,3,2,False,False,True,False
TXN_203696,CUST_338,1,784,99440,2025-08-08 01:57:08,0,2025,8,8,1,4,False,False,True,False
TXN_202881,CUST_223,1,2502,11050,2025-08-08 12:10:27,0,2025,8,8,12,4,False,True,False,False
TXN_204376,CUST_303,1,929,3753,2025-02-08 16:48:44,0,2025,2,8,16,5,False,False,False,True
TXN_201483,CUST_305,1,730,9009,2025-01-08 07:43:51,0,2025,1,8,7,2,False,False,True,False
TXN_203733,CUST_473,1,2305,5184,2025-03-08 06:03:22,0,2025,3,8,6,5,False,False,False,True
TXN_202922,CUST_641,1,2428,17218,2025-04-08 03:38:51,0,2025,4,8,3,1,False,False,False,True
TXN_202633,CUST_359,0,645,24745,2025-06-08 20:08:51,0,2025,6,8,20,6,False,True,False,False
TXN_204070,CUST_671,1,700,9499,2025-12-08 06:45:03,0,2025,12,8,6,0,False,True,False,False
TXN_200189,CUST_707,1,2994,6519,2025-12-08 02:31:31,0,2025,12,8,2,0,False,False,False,True
TXN_204508,CUST_228,1,994,3202,2025-04-08 04:25:27,0,2025,4,8,4,1,False,False,True,False
TXN_202401,CUST_320,1,655,6126,2025-11-08 16:40:43,0,2025,11,8,16,5,False,False,False,True
TXN_200096,CUST_771,1,1546,9152,2025-12-08 14:52:09,0,2025,12,8,14,0,False,False,False,True
TXN_204046,CUST_686,0,145,6916,2025-10-08 23:52:02,0,2025,10,8,23,2,False,True,False,False
TXN_202372,CUST_430,1,2056,4787,2025-06-08 15:45:37,0,2025,6,8,15,6,False,False,True,False
TXN_204397,CUST_671,1,1341,2195,2025-06-08 10:44:57,0,2025,6,8,10,6,False,True,False,False
TXN_203584,CUST_248,0,1426,30500,2025-08-08 16:16:06,0,2025,8,8,16,4,False,False,False,True
TXN_201644,CUST_164,1,2927,171469,2025-03-08 03:20:24,0,2025,3,8,3,5,False,False,False,True
TXN_203866,CUST_614,1,1397,5368,2025-10-08 20:34:40,0,2025,10,8,20,2,False,True,False,False
TXN_204385,CUST_442,1,1168,7509,2025-06-08 15:30:44,0,2025,6,8,15,6,False,False,False,True
TXN_203216,CUST_259,0,503,15608,2025-08-08 15:18:14,0,2025,8,8,15,4,False,True,False,False
TXN_201426,CUST_149,1,1233,2649,2025-05-08 19:39:40,0,2025,5,8,19,3,False,True,False,False
TXN_203747,CUST_390,1,1452,5206,2025-05-08 22:16:07,0,2025,5,8,22,3,False,False,False,True
TXN_201392,CUST_477,1,2654,5459,2025-07-08 16:47:12,1,2025,7,8,16,1,True,False,False,False
TXN_204472,CUST_493,1,1289,10976,2025-04-08 10:51:19,0,2025,4,8,10,1,False,True,False,False
TXN_201328,CUST_197,1,2533,12165,2025-07-08 01:15:06,0,2025,7,8,1,1,False,False,False,True
TXN_203012,CUST_754,0,2135,14454,2025-04-08 05:22:35,0,2025,4,8,5,1,False,False,True,False
TXN_202980,CUST_665,1,2551,111361,2025-06-08 02:45:59,1,2025,6,8,2,6,False,True,False,False
TXN_202404,CUST_249,1,828,13453,2025-10-08 12:52:29,0,2025,10,8,12,2,False,False,False,True
TXN_202643,CUST_646,1,331,16289,2025-06-08 19:21:11,1,2025,6,8,19,6,False,False,False,True
TXN_200777,CUST_535,0,1074,16656,2025-01-08 00:19:59,0,2025,1,8,0,2,False,False,True,False
TXN_201167,CUST_660,1,920,7878,2025-01-08 04:02:26,0,2025,1,8,4,2,False,False,False,True
TXN_200142,CUST_734,1,2766,250746,2025-03-08 17:38:35,1,2025,3,8,17,5,False,False,False,True
TXN_202035,CUST_244,1,2577,3057,2025-12-08 15:43:33,0,2025,12,8,15,0,False,True,False,False
TXN_202336,CUST_564,0,2955,288735,2025-04-08 17:33:12,0,2025,4,8,17,1,True,False,False,False
TXN_200588,CUST_772,1,1026,147352,2025-04-08 13:07:26,0,2025,4,8,13,1,True,False,False,False
TXN_203758,CUST_786,1,1333,4633,2025-05-08 09:53:15,0,2025,5,8,9,3,False,False,False,True
TXN_200962,CUST_556,1,2396,12633,2025-08-08 15:41:44,0,2025,8,8,15,4,False,True,False,False
TXN_204695,CUST_344,1,1377,10536,2025-08-08 10:30:50,0,2025,8,8,10,4,False,True,False,False
TXN_203066,CUST_471,1,2013,6966,2025-11-08 08:29:05,0,2025,11,8,8,5,False,True,False,False
TXN_204180,CUST_563,1,409,4188,2025-09-08 06:36:25,0,2025,9,8,6,0,False,True,False,False
TXN_202746,CUST_425,1,2763,265379,2025-04-08 15:43:36,0,2025,4,8,15,1,True,False,False,False
TXN_202860,CUST_695,1,306,3316,2025-01-08 22:00:21,1,2025,1,8,22,2,False,False,False,True
TXN_203059,CUST_779,1,2115,11489,2025-11-08 22:52:49,0,2025,11,8,22,5,False,False,False,True
TXN_200459,CUST_630,1,1054,251256,2025-03-08 12:37:00,0,2025,3,8,12,5,False,False,True,False
TXN_201668,CUST_446,1,978,7244,2025-03-08 04:18:57,0,2025,3,8,4,5,False,False,True,False
TXN_200477,CUST_240,1,2406,57175,2025-10-08 17:30:04,0,2025,10,8,17,2,False,False,False,True
TXN_201354,CUST_208,1,1716,15664,2025-03-08 21:54:15,0,2025,3,8,21,5,False,True,False,False
TXN_201675,CUST_425,1,1476,4230,2025-02-08 16:10:36,0,2025,2,8,16,5,False,True,False,False
TXN_203737,CUST_231,1,667,5080,2025-06-08 02:51:47,0,2025,6,8,2,6,False,False,False,True
TXN_202669,CUST_776,1,2336,8961,2025-03-08 16:56:36,0,2025,3,8,16,5,False,False,True,False
TXN_201001,CUST_481,1,2242,5277,2025-06-08 17:34:14,0,2025,6,8,17,6,False,False,False,True
TXN_202704,CUST_402,1,346,4083,2025-11-08 14:49:01,0,2025,11,8,14,5,False,True,False,False
TXN_202455,CUST_564,0,507,15599,2025-12-08 00:45:18,0,2025,12,8,0,0,False,False,True,False
TXN_203464,CUST_209,1,2403,185883,2025-01-08 22:09:14,0,2025,1,8,22,2,False,True,False,False
TXN_204034,CUST_685,1,538,12222,2025-04-08 15:29:21,0,2025,4,8,15,1,False,False,False,True
TXN_200543,CUST_380,1,2532,5702,2025-01-08 10:37:05,0,2025,1,8,10,2,False,False,True,False
TXN_204359,CUST_530,1,835,15903,2025-01-08 15:34:43,0,2025,1,8,15,2,False,False,True,False
TXN_204252,CUST_136,1,1851,10353,2025-08-08 18:23:14,0,2025,8,8,18,4,False,True,False,False
TXN_203741,CUST_603,1,1783,4515,2025-06-08 06:46:52,0,2025,6,8,6,6,False,True,False,False
TXN_204223,CUST_461,1,137,171548,2025-08-08 16:17:51,0,2025,8,8,16,4,False,False,True,False
TXN_201075,CUST_670,1,2140,9373,2025-06-08 01:31:11,0,2025,6,8,1,6,False,False,False,True
TXN_200572,CUST_127,1,1390,8345,2025-01-08 22:50:30,0,2025,1,8,22,2,True,False,False,False
TXN_201612,CUST_300,1,2606,3446,2025-03-08 03:23:07,0,2025,3,8,3,5,False,True,False,False
TXN_200634,CUST_740,1,656,11201,2025-06-08 01:05:35,0,2025,6,8,1,6,False,False,False,True
TXN_202128,CUST_445,1,1681,297272,2025-03-08 21:42:59,1,2025,3,8,21,5,False,True,False,False
TXN_200082,CUST_413,1,982,11106,2025-09-08 16:43:23,0,2025,9,8,16,0,False,True,False,False
TXN_200556,CUST_236,1,287,5448,2025-04-08 21:20:02,0,2025,4,8,21,1,False,True,False,False
TXN_204534,CUST_598,1,1098,4732,2025-09-08 11:23:39,0,2025,9,8,11,0,False,False,False,True
TXN_203894,CUST_466,1,2233,7639,2025-07-08 10:09:08,0,2025,7,8,10,1,False,True,False,False
TXN_201952,CUST_183,0,731,7578,2025-01-08 12:03:09,0,2025,1,8,12,2,False,True,False,False
TXN_202412,CUST_676,1,569,7614,2025-04-08 16:50:39,0,2025,4,8,16,1,True,False,False,False
TXN_200993,CUST_414,1,1971,161240,2025-02-08 16:54:51,0,2025,2,8,16,5,False,False,False,True
TXN_203520,CUST_293,1,963,13742,2025-03-08 14:19:56,0,2025,3,8,14,5,False,False,True,False
TXN_201701,CUST_601,1,2944,22889,2025-05-08 23:00:48,0,2025,5,8,23,3,False,False,False,True
TXN_200803,CUST_250,1,1410,3480,2025-10-08 17:42:34,0,2025,10,8,17,2,False,False,False,True
TXN_203147,CUST_444,0,2050,13098,2025-11-08 02:36:08,0,2025,11,8,2,5,True,False,False,False
TXN_201380,CUST_253,1,2385,20544,2025-04-08 05:27:53,0,2025,4,8,5,1,False,False,False,True
TXN_203995,CUST_740,1,1692,3908,2025-10-08 10:38:34,0,2025,10,8,10,2,False,False,False,True
